#{"t_start": 1693773786.888829, "env_id": "None"}
r,l,t
0.0,1,2.485757
0.0,1,2.487568
0.0,1,2.489386
0.0,1,2.491297
0.0,1,2.493217
0.0,1,2.495173
0.0,1,2.497036
0.0,1,2.498974
0.0,1,2.500804
0.0,1,2.502634
0.0,1,2.504455
0.0,1,2.506354
0.0,1,2.508165
0.0,1,2.510099
0.0,1,2.512169
0.0,1,2.514138
0.0,1,2.515951
0.0,1,2.517769
0.0,1,2.519587
0.0,1,2.521504
0.0,1,2.523327
0.0,1,2.52517
0.0,1,2.527075
0.0,1,2.529089
0.0,1,2.530922
0.0,1,2.532752
0.0,1,2.534572
0.0,1,2.536487
0.0,1,2.538296
0.0,1,2.540128
0.0,1,2.541957
0.0,1,2.54394
0.0,1,2.545881
0.0,1,2.54774
0.0,1,2.549561
0.0,1,2.551476
0.0,1,2.553304
0.0,1,2.55512
0.0,1,2.556943
0.0,1,2.560377
0.0,1,2.562323
0.0,1,2.564163
0.0,1,2.565999
0.0,1,2.567925
0.0,1,2.569741
0.0,1,2.571544
0.0,1,2.573372
0.0,1,2.57528
0.0,1,2.577199
0.0,1,2.579137
0.0,1,2.580978
0.0,1,2.582914
0.0,1,2.584735
0.0,1,2.586554
0.0,1,2.588383
0.0,1,2.590269
0.0,1,2.592106
0.0,1,2.594041
0.0,1,2.596131
0.0,1,2.598293
0.0,1,2.600286
0.0,1,2.602266
0.0,1,2.604255
0.0,1,2.606367
0.0,1,2.608372
0.0,1,2.610361
0.0,1,2.61236
0.0,1,2.614488
0.0,1,2.616496
0.0,1,2.618434
0.0,1,2.620446
0.0,1,2.622616
0.0,1,2.624637
0.0,1,2.626641
0.0,1,2.628593
0.0,1,2.63064
0.0,1,2.632478
0.0,1,2.634304
0.0,1,2.636113
0.0,1,2.637999
0.0,1,2.639828
0.0,1,2.641646
0.0,1,2.643566
0.0,1,2.645597
0.0,1,2.647421
0.0,1,2.649249
0.0,1,2.651066
0.0,1,2.652948
0.0,1,2.65477
0.0,1,2.656583
0.0,1,2.658398
0.0,1,2.660373
0.0,1,2.662286
0.0,1,2.664144
0.0,1,2.665965
0.0,1,2.667893
0.0,1,2.669705
0.0,1,2.671513
0.0,1,2.673324
0.0,1,2.675228
0.0,1,2.677141
0.0,1,2.679075
0.0,1,2.680911
0.0,1,2.682843
0.0,1,2.684664
0.0,1,2.686472
0.0,1,2.688305
0.0,1,2.690194
0.0,1,2.692032
0.0,1,2.693952
0.0,1,2.695872
0.0,1,2.697797
0.0,1,2.699617
0.0,1,2.70143
0.0,1,2.703235
0.0,1,2.705123
0.0,1,2.706928
0.0,1,2.708754
0.0,1,2.710674
0.0,1,2.71271
0.0,1,2.714546
0.0,1,2.716366
0.0,1,2.718181
0.0,1,2.720109
0.0,1,2.721937
0.0,1,2.723752
0.0,1,2.725604
0.0,1,2.727624
0.0,1,2.729506
0.0,1,2.731321
0.0,1,2.733146
0.0,1,2.735149
0.0,1,2.737011
0.0,1,2.738834
0.0,1,2.740641
0.0,1,2.742581
0.0,1,2.744505
0.0,1,2.746393
0.0,1,2.748201
0.0,1,2.751405
0.0,1,2.753235
0.0,1,2.755052
0.0,1,2.756862
0.0,1,2.758771
0.0,1,2.760695
0.0,1,2.762642
0.0,1,2.764455
0.0,1,2.76644
0.0,1,2.768274
0.0,1,2.770083
0.0,1,2.771902
0.0,1,2.773776
0.0,1,2.775636
0.0,1,2.777551
0.0,1,2.779453
0.0,1,2.781381
0.0,1,2.7832
0.0,1,2.785009
0.0,1,2.786816
0.0,1,2.788686
0.0,1,2.790504
0.0,1,2.792362
0.0,1,2.79426
0.0,1,2.796251
0.0,1,2.798076
0.0,1,2.799884
0.0,1,2.801714
0.0,1,2.803595
0.0,1,2.805397
0.0,1,2.807209
0.0,1,2.809127
0.0,1,2.811257
0.0,1,2.813101
0.0,1,2.814909
0.0,1,2.816721
0.0,1,2.818616
0.0,1,2.820439
0.0,1,2.822252
0.0,1,2.824064
0.0,1,2.826043
0.0,1,2.82799
0.0,1,2.829845
0.0,1,2.831657
0.0,1,2.833594
0.0,1,2.83542
0.0,1,2.837233
0.0,1,2.839036
0.0,1,2.840929
0.0,1,2.842849
0.0,1,2.844864
0.0,1,2.846748
0.0,1,2.848675
0.0,1,2.850485
0.0,1,2.852312
0.0,1,2.854121
0.0,1,2.856009
0.0,1,2.857816
0.0,1,2.859747
0.0,1,2.86174
0.0,1,2.863708
0.0,1,2.865552
0.0,1,2.867363
0.0,1,2.86917
0.0,1,2.871054
0.0,1,2.872868
0.0,1,2.874706
0.0,1,2.876598
0.0,1,2.878636
0.0,1,2.88052
0.0,1,2.882329
0.0,1,2.884154
0.0,1,2.886087
0.0,1,2.887902
0.0,1,2.88971
0.0,1,2.891536
0.0,1,2.893517
0.0,1,2.89546
0.0,1,2.897301
0.0,1,2.899115
0.0,1,2.901037
0.0,1,2.902851
0.0,1,2.904661
0.0,1,2.906462
0.0,1,2.908363
0.0,1,2.910255
0.0,1,2.912146
0.0,1,2.913971
0.0,1,2.915895
0.0,1,2.917708
0.0,1,2.919521
0.0,1,2.921337
0.0,1,2.923216
0.0,1,2.925037
0.0,1,2.926961
0.0,1,2.928998
0.0,1,2.930952
0.0,1,2.93277
0.0,1,2.934576
0.0,1,2.936402
0.0,1,2.939541
0.0,1,2.941382
0.0,1,2.943302
0.0,1,2.945315
0.0,1,2.947284
0.0,1,2.949093
0.0,1,2.95091
0.0,1,2.952712
0.0,1,2.954584
0.0,1,2.956391
0.0,1,2.958207
0.0,1,2.960124
0.0,1,2.962338
0.0,1,2.964187
0.0,1,2.96597
0.0,1,2.96778
0.0,1,2.969666
0.0,1,2.971479
0.0,1,2.973288
0.0,1,2.975122
0.0,1,2.977084
0.0,1,2.979014
0.0,1,2.980815
0.0,1,2.982615
0.0,1,2.984594
0.0,1,2.986443
0.0,1,2.988244
0.0,1,2.990071
0.0,1,2.991984
0.0,1,2.993876
0.0,1,2.99579
0.0,1,2.997607
0.0,1,2.999517
0.0,1,3.001349
0.0,1,3.003151
0.0,1,3.004962
0.0,1,3.006841
0.0,1,3.008675
0.0,1,3.010574
0.0,1,3.012539
0.0,1,3.014476
0.0,1,3.016304
0.0,1,3.01812
0.0,1,3.019975
0.0,1,3.02185
0.0,1,3.023669
0.0,1,3.025529
0.0,1,3.027434
0.0,1,3.029412
0.0,1,3.031255
0.0,1,3.033062
0.0,1,3.03488
0.0,1,3.036745
0.0,1,3.038549
0.0,1,3.040349
0.0,1,3.042195
0.0,1,3.044197
0.0,1,3.046121
0.0,1,3.047957
0.0,1,3.049783
0.0,1,3.051721
0.0,1,3.053531
0.0,1,3.055345
0.0,1,3.057155
0.0,1,3.059063
0.0,1,3.06098
0.0,1,3.062842
0.0,1,3.064657
0.0,1,3.066577
0.0,1,3.068382
0.0,1,3.070172
0.0,1,3.071966
0.0,1,3.073866
0.0,1,3.075786
0.0,1,3.077666
0.0,1,3.079476
0.0,1,3.081386
0.0,1,3.08319
0.0,1,3.085011
0.0,1,3.086821
0.0,1,3.088689
0.0,1,3.090499
0.0,1,3.092328
0.0,1,3.094263
0.0,1,3.096379
0.0,1,3.098195
0.0,1,3.100007
0.0,1,3.101822
0.0,1,3.103753
0.0,1,3.105634
0.0,1,3.107468
0.0,1,3.109306
0.0,1,3.111323
0.0,1,3.113365
0.0,1,3.115375
0.0,1,3.117354
0.0,1,3.119471
0.0,1,3.121454
0.0,1,3.123423
0.0,1,3.125402
0.0,1,3.12907
0.0,1,3.131112
0.0,1,3.133149
0.0,1,3.135162
0.0,1,3.137283
0.0,1,3.139314
0.0,1,3.141308
0.0,1,3.143307
0.0,1,3.145454
0.0,1,3.147391
0.0,1,3.149224
0.0,1,3.151052
0.0,1,3.152987
0.0,1,3.154794
0.0,1,3.156595
0.0,1,3.158424
0.0,1,3.160421
0.0,1,3.162316
0.0,1,3.164134
0.0,1,3.165941
0.0,1,3.16785
0.0,1,3.169669
0.0,1,3.171499
0.0,1,3.173308
0.0,1,3.175214
0.0,1,3.17712
0.0,1,3.179038
0.0,1,3.180871
0.0,1,3.182797
0.0,1,3.184622
0.0,1,3.186437
0.0,1,3.188262
0.0,1,3.190141
0.0,1,3.192043
0.0,1,3.193929
0.0,1,3.195815
0.0,1,3.197753
0.0,1,3.199569
0.0,1,3.201365
0.0,1,3.203185
0.0,1,3.205067
0.0,1,3.206875
0.0,1,3.208716
0.0,1,3.210639
0.0,1,3.212684
0.0,1,3.214511
0.0,1,3.216331
0.0,1,3.21814
0.0,1,3.220025
0.0,1,3.221831
0.0,1,3.223623
0.0,1,3.225493
0.0,1,3.227507
0.0,1,3.229413
0.0,1,3.231241
0.0,1,3.233049
0.0,1,3.234966
0.0,1,3.236785
0.0,1,3.238609
0.0,1,3.240431
0.0,1,3.242375
0.0,1,3.244277
0.0,1,3.246138
0.0,1,3.247955
0.0,1,3.249884
0.0,1,3.251717
0.0,1,3.25352
0.0,1,3.255332
0.0,1,3.257232
0.0,1,3.259158
0.0,1,3.261104
0.0,1,3.262965
0.0,1,3.264903
0.0,1,3.26672
0.0,1,3.268527
0.0,1,3.27035
0.0,1,3.272251
0.0,1,3.274069
0.0,1,3.275979
0.0,1,3.277895
0.0,1,3.279865
0.0,1,3.281693
0.0,1,3.283512
0.0,1,3.28533
0.0,1,3.287216
0.0,1,3.289037
0.0,1,3.290843
0.0,1,3.292761
0.0,1,3.29485
0.0,1,3.296716
0.0,1,3.298518
0.0,1,3.300339
0.0,1,3.302217
0.0,1,3.304037
0.0,1,3.305851
0.0,1,3.307652
0.0,1,3.309632
0.0,1,3.311646
0.0,1,3.313486
0.0,1,3.315305
0.0,1,3.318563
0.0,1,3.320402
0.0,1,3.322226
0.0,1,3.32403
0.0,1,3.325975
0.0,1,3.327879
0.0,1,3.329757
0.0,1,3.331575
0.0,1,3.333507
0.0,1,3.335308
0.0,1,3.337122
0.0,1,3.338921
0.0,1,3.340802
0.0,1,3.342725
0.0,1,3.344723
0.0,1,3.34656
0.0,1,3.34855
0.0,1,3.350409
0.0,1,3.352219
0.0,1,3.354025
0.0,1,3.355905
0.0,1,3.357722
0.0,1,3.359614
0.0,1,3.361516
0.0,1,3.363525
0.0,1,3.365333
0.0,1,3.367149
0.0,1,3.368962
0.0,1,3.370855
0.0,1,3.372671
0.0,1,3.374485
0.0,1,3.376386
0.0,1,3.3785
0.0,1,3.38036
0.0,1,3.382175
0.0,1,3.383988
0.0,1,3.385872
0.0,1,3.387707
0.0,1,3.389525
0.0,1,3.391333
0.0,1,3.393289
0.0,1,3.395184
0.0,1,3.397074
0.0,1,3.398879
0.0,1,3.400805
0.0,1,3.40261
0.0,1,3.404415
0.0,1,3.406229
0.0,1,3.408104
0.0,1,3.41
0.0,1,3.411897
0.0,1,3.413739
0.0,1,3.415661
0.0,1,3.417503
0.0,1,3.419309
0.0,1,3.421123
0.0,1,3.423003
0.0,1,3.424816
0.0,1,3.426717
0.0,1,3.428613
0.0,1,3.43055
0.0,1,3.432362
0.0,1,3.434187
0.0,1,3.435993
0.0,1,3.437875
0.0,1,3.439687
0.0,1,3.441496
0.0,1,3.443375
0.0,1,3.445464
0.0,1,3.447291
0.0,1,3.44911
0.0,1,3.451024
0.0,1,3.453014
0.0,1,3.454821
0.0,1,3.456678
0.0,1,3.458522
0.0,1,3.460511
0.0,1,3.462476
0.0,1,3.464361
0.0,1,3.466199
0.0,1,3.468134
0.0,1,3.469954
0.0,1,3.47177
0.0,1,3.473584
0.0,1,3.475475
0.0,1,3.477397
0.0,1,3.479325
0.0,1,3.481168
0.0,1,3.483091
0.0,1,3.484911
0.0,1,3.486722
0.0,1,3.488522
0.0,1,3.490413
0.0,1,3.492257
0.0,1,3.49416
0.0,1,3.496048
0.0,1,3.497994
0.0,1,3.499809
0.0,1,3.501628
0.0,1,3.503429
0.0,1,3.506643
0.0,1,3.508496
0.0,1,3.510405
0.0,1,3.51231
0.0,1,3.514235
0.0,1,3.516052
0.0,1,3.517847
0.0,1,3.51965
0.0,1,3.521532
0.0,1,3.523364
0.0,1,3.525205
0.0,1,3.527114
0.0,1,3.529102
0.0,1,3.530919
0.0,1,3.532717
0.0,1,3.534541
0.0,1,3.536424
0.0,1,3.538284
0.0,1,3.540086
0.0,1,3.541939
0.0,1,3.543909
0.0,1,3.545835
0.0,1,3.547649
0.0,1,3.549445
0.0,1,3.551385
0.0,1,3.553215
0.0,1,3.555025
0.0,1,3.556828
0.0,1,3.558764
0.0,1,3.560678
0.0,1,3.562515
0.0,1,3.564329
0.0,1,3.566263
0.0,1,3.568078
0.0,1,3.569874
0.0,1,3.571696
0.0,1,3.573587
0.0,1,3.575412
0.0,1,3.577298
0.0,1,3.579169
0.0,1,3.581088
0.0,1,3.582902
0.0,1,3.584713
0.0,1,3.586545
0.0,1,3.588436
0.0,1,3.590259
0.0,1,3.592102
0.0,1,3.593993
0.0,1,3.596007
0.0,1,3.597873
0.0,1,3.599681
0.0,1,3.601525
0.0,1,3.603407
0.0,1,3.605217
0.0,1,3.60702
0.0,1,3.608871
0.0,1,3.610853
0.0,1,3.61274
0.0,1,3.61454
0.0,1,3.61636
0.0,1,3.618283
0.0,1,3.620093
0.0,1,3.621896
0.0,1,3.623705
0.0,1,3.625618
0.0,1,3.627503
0.0,1,3.629393
0.0,1,3.631209
0.0,1,3.633129
0.0,1,3.634938
0.0,1,3.636735
0.0,1,3.638546
0.0,1,3.640443
0.0,1,3.642306
0.0,1,3.644185
0.0,1,3.646058
0.0,1,3.64799
0.0,1,3.649801
0.0,1,3.65162
0.0,1,3.65343
0.0,1,3.655302
0.0,1,3.657105
0.0,1,3.658928
0.0,1,3.660827
0.0,1,3.662885
0.0,1,3.664706
0.0,1,3.666572
0.0,1,3.66842
0.0,1,3.670309
0.0,1,3.672126
0.0,1,3.674059
0.0,1,3.67607
0.0,1,3.678178
0.0,1,3.680186
0.0,1,3.682163
0.0,1,3.684166
0.0,1,3.686305
0.0,1,3.688301
0.0,1,3.690272
0.0,1,3.69225
0.0,1,3.696053
0.0,1,3.698152
0.0,1,3.70015
0.0,1,3.702138
0.0,1,3.704268
0.0,1,3.706227
0.0,1,3.708066
0.0,1,3.709952
0.0,1,3.712023
0.0,1,3.713908
0.0,1,3.71573
0.0,1,3.717537
0.0,1,3.719434
0.0,1,3.721241
0.0,1,3.72304
0.0,1,3.724842
0.0,1,3.726815
0.0,1,3.728803
0.0,1,3.730619
0.0,1,3.732422
0.0,1,3.734354
0.0,1,3.736165
0.0,1,3.737968
0.0,1,3.739778
0.0,1,3.74166
0.0,1,3.743567
0.0,1,3.745444
0.0,1,3.74726
0.0,1,3.749172
0.0,1,3.750989
0.0,1,3.752782
0.0,1,3.75458
0.0,1,3.756449
0.0,1,3.758278
0.0,1,3.760162
0.0,1,3.762016
0.0,1,3.763986
0.0,1,3.765795
0.0,1,3.767617
0.0,1,3.769425
0.0,1,3.771358
0.0,1,3.773203
0.0,1,3.775016
0.0,1,3.776922
0.0,1,3.778981
0.0,1,3.780785
0.0,1,3.782586
0.0,1,3.78439
0.0,1,3.786278
0.0,1,3.788081
0.0,1,3.789884
0.0,1,3.791699
0.0,1,3.793682
0.0,1,3.795588
0.0,1,3.797425
0.0,1,3.79922
0.0,1,3.801141
0.0,1,3.80294
0.0,1,3.804739
0.0,1,3.806542
0.0,1,3.808436
0.0,1,3.810339
0.0,1,3.81223
0.0,1,3.814049
0.0,1,3.815956
0.0,1,3.817772
0.0,1,3.819569
0.0,1,3.821368
0.0,1,3.823246
0.0,1,3.825062
0.0,1,3.826985
0.0,1,3.828972
0.0,1,3.830902
0.0,1,3.832718
0.0,1,3.834521
0.0,1,3.836322
0.0,1,3.838187
0.0,1,3.839995
0.0,1,3.841817
0.0,1,3.84371
0.0,1,3.845715
0.0,1,3.847525
0.0,1,3.849323
0.0,1,3.851135
0.0,1,3.853004
0.0,1,3.854807
0.0,1,3.856611
0.0,1,3.858432
0.0,1,3.860425
0.0,1,3.862481
0.0,1,3.864308
0.0,1,3.866098
0.0,1,3.868019
0.0,1,3.869811
0.0,1,3.87161
0.0,1,3.873416
0.0,1,3.875318
0.0,1,3.877226
0.0,1,3.879122
0.0,1,3.880938
0.0,1,3.884144
0.0,1,3.885978
0.0,1,3.887785
0.0,1,3.889588
0.0,1,3.891537
0.0,1,3.893422
0.0,1,3.895266
0.0,1,3.897083
0.0,1,3.899001
0.0,1,3.900822
0.0,1,3.902628
0.0,1,3.904437
0.0,1,3.906322
0.0,1,3.908154
0.0,1,3.910074
0.0,1,3.91202
0.0,1,3.913952
0.0,1,3.915769
0.0,1,3.917573
0.0,1,3.919383
0.0,1,3.921258
0.0,1,3.923073
0.0,1,3.924882
0.0,1,3.926792
0.0,1,3.928899
0.0,1,3.930728
0.0,1,3.932535
0.0,1,3.934337
0.0,1,3.936222
0.0,1,3.938035
0.0,1,3.939853
0.0,1,3.941678
0.0,1,3.943645
0.0,1,3.945545
0.0,1,3.947381
0.0,1,3.949189
0.0,1,3.951148
0.0,1,3.952969
0.0,1,3.954774
0.0,1,3.95657
0.0,1,3.958499
0.0,1,3.960423
0.0,1,3.962352
0.0,1,3.964185
0.0,1,3.966107
0.0,1,3.967928
0.0,1,3.969749
0.0,1,3.971562
0.0,1,3.973459
0.0,1,3.975305
0.0,1,3.977193
0.0,1,3.979099
0.0,1,3.98103
0.0,1,3.982846
0.0,1,3.984666
0.0,1,3.986482
0.0,1,3.988355
0.0,1,3.990161
0.0,1,3.99202
0.0,1,3.993916
0.0,1,3.99592
0.0,1,3.997759
0.0,1,3.999572
0.0,1,4.001377
0.0,1,4.003299
0.0,1,4.005109
0.0,1,4.006921
0.0,1,4.008765
0.0,1,4.010831
0.0,1,4.012782
0.0,1,4.014616
0.0,1,4.016446
0.0,1,4.018381
0.0,1,4.020191
0.0,1,4.022024
0.0,1,4.023836
0.0,1,4.025784
0.0,1,4.027741
0.0,1,4.029632
0.0,1,4.031522
0.0,1,4.033563
0.0,1,4.035463
0.0,1,4.037393
0.0,1,4.039298
0.0,1,4.041327
0.0,1,4.043315
0.0,1,4.045346
0.0,1,4.047294
0.0,1,4.049316
0.0,1,4.051254
0.0,1,4.053111
0.0,1,4.054916
0.0,1,4.056857
0.0,1,4.058715
0.0,1,4.060624
0.0,1,4.062576
0.0,1,4.064509
0.0,1,4.06632
0.0,1,4.068126
0.0,1,4.069939
0.0,1,4.073196
0.0,1,4.075065
0.0,1,4.07698
0.0,1,4.078866
0.0,1,4.080809
0.0,1,4.082627
0.0,1,4.084434
0.0,1,4.086242
0.0,1,4.088137
0.0,1,4.089954
0.0,1,4.09178
0.0,1,4.093677
0.0,1,4.095717
0.0,1,4.097553
0.0,1,4.099385
0.0,1,4.101198
0.0,1,4.103117
0.0,1,4.104927
0.0,1,4.106739
0.0,1,4.108556
0.0,1,4.110552
0.0,1,4.112482
0.0,1,4.114309
0.0,1,4.116128
0.0,1,4.118043
0.0,1,4.119855
0.0,1,4.121668
0.0,1,4.123487
0.0,1,4.12539
0.0,1,4.127277
0.0,1,4.129153
0.0,1,4.130978
0.0,1,4.13289
0.0,1,4.134702
0.0,1,4.136506
0.0,1,4.138317
0.0,1,4.140215
0.0,1,4.142038
0.0,1,4.143949
0.0,1,4.14588
0.0,1,4.147809
0.0,1,4.149616
0.0,1,4.151435
0.0,1,4.153263
0.0,1,4.155135
0.0,1,4.15695
0.0,1,4.1588
0.0,1,4.160689
0.0,1,4.16272
0.0,1,4.164544
0.0,1,4.16635
0.0,1,4.168168
0.0,1,4.170071
0.0,1,4.172004
0.0,1,4.174021
0.0,1,4.176014
0.0,1,4.17814
0.0,1,4.18016
0.0,1,4.182146
0.0,1,4.184193
0.0,1,4.186308
0.0,1,4.188292
0.0,1,4.190267
0.0,1,4.192247
0.0,1,4.194312
0.0,1,4.196349
0.0,1,4.198376
0.0,1,4.200431
0.0,1,4.202541
0.0,1,4.204414
0.0,1,4.20625
0.0,1,4.208064
0.0,1,4.210058
0.0,1,4.212023
0.0,1,4.214014
0.0,1,4.21595
0.0,1,4.217983
0.0,1,4.219808
0.0,1,4.221618
0.0,1,4.223419
0.0,1,4.225356
0.0,1,4.227265
0.0,1,4.229155
0.0,1,4.231008
0.0,1,4.232944
0.0,1,4.234791
0.0,1,4.236595
0.0,1,4.238405
0.0,1,4.240284
0.0,1,4.242155
0.0,1,4.244041
0.0,1,4.245891
0.0,1,4.247808
0.0,1,4.24962
0.0,1,4.251424
0.0,1,4.253235
0.0,1,4.25511
0.0,1,4.256927
0.0,1,4.258752
0.0,1,4.260672
0.0,1,4.264229
0.0,1,4.266056
0.0,1,4.267881
0.0,1,4.269704
0.0,1,4.271594
0.0,1,4.273408
0.0,1,4.275257
0.0,1,4.277156
0.0,1,4.279195
0.0,1,4.281017
0.0,1,4.28282
0.0,1,4.284633
0.0,1,4.286518
0.0,1,4.288326
0.0,1,4.290144
0.0,1,4.29203
0.0,1,4.294071
0.0,1,4.295938
0.0,1,4.297741
0.0,1,4.299545
0.0,1,4.301434
0.0,1,4.303256
0.0,1,4.305059
0.0,1,4.306879
0.0,1,4.308804
0.0,1,4.310701
0.0,1,4.312579
0.0,1,4.314395
0.0,1,4.316307
0.0,1,4.31813
0.0,1,4.319941
0.0,1,4.321754
0.0,1,4.323663
0.0,1,4.325499
0.0,1,4.327416
0.0,1,4.329436
0.0,1,4.331383
0.0,1,4.333195
0.0,1,4.335027
0.0,1,4.336834
0.0,1,4.338708
0.0,1,4.340515
0.0,1,4.342373
0.0,1,4.344289
0.0,1,4.346331
0.0,1,4.348151
0.0,1,4.349959
0.0,1,4.351775
0.0,1,4.35365
0.0,1,4.355462
0.0,1,4.357287
0.0,1,4.35916
0.0,1,4.36116
0.0,1,4.363035
0.0,1,4.364864
0.0,1,4.366683
0.0,1,4.368584
0.0,1,4.370405
0.0,1,4.372214
0.0,1,4.374033
0.0,1,4.37599
0.0,1,4.377905
0.0,1,4.37977
0.0,1,4.381585
0.0,1,4.3835
0.0,1,4.385321
0.0,1,4.387134
0.0,1,4.388944
0.0,1,4.390828
0.0,1,4.392709
0.0,1,4.394612
0.0,1,4.396489
0.0,1,4.39842
0.0,1,4.400237
0.0,1,4.402067
0.0,1,4.403879
0.0,1,4.405763
0.0,1,4.407584
0.0,1,4.409465
0.0,1,4.411357
0.0,1,4.413353
0.0,1,4.415171
0.0,1,4.41698
0.0,1,4.418795
0.0,1,4.420672
0.0,1,4.422503
0.0,1,4.42431
0.0,1,4.426225
0.0,1,4.428424
0.0,1,4.430303
0.0,1,4.432107
0.0,1,4.433921
0.0,1,4.435807
0.0,1,4.437624
0.0,1,4.439424
0.0,1,4.441238
0.0,1,4.4432
0.0,1,4.445105
0.0,1,4.446972
0.0,1,4.448782
0.0,1,4.452153
0.0,1,4.454104
0.0,1,4.456177
0.0,1,4.457994
0.0,1,4.460059
0.0,1,4.462028
0.0,1,4.463872
0.0,1,4.46568
0.0,1,4.467614
0.0,1,4.469424
0.0,1,4.471247
0.0,1,4.473051
0.0,1,4.474956
0.0,1,4.476877
0.0,1,4.478746
0.0,1,4.480574
0.0,1,4.482515
0.0,1,4.484338
0.0,1,4.486155
0.0,1,4.487981
0.0,1,4.489856
0.0,1,4.491707
0.0,1,4.493631
0.0,1,4.49556
0.0,1,4.497517
0.0,1,4.49936
0.0,1,4.501172
0.0,1,4.502988
0.0,1,4.504876
0.0,1,4.506703
0.0,1,4.50853
0.0,1,4.510463
0.0,1,4.512577
0.0,1,4.514385
0.0,1,4.516202
0.0,1,4.518027
0.0,1,4.519911
0.0,1,4.521719
0.0,1,4.523522
0.0,1,4.525353
0.0,1,4.52737
0.0,1,4.529286
0.0,1,4.531123
0.0,1,4.532944
0.0,1,4.534856
0.0,1,4.536665
0.0,1,4.538472
0.0,1,4.540285
0.0,1,4.542228
0.0,1,4.544136
0.0,1,4.546043
0.0,1,4.547912
0.0,1,4.549867
0.0,1,4.551701
0.0,1,4.553507
0.0,1,4.555339
0.0,1,4.557229
0.0,1,4.559182
0.0,1,4.561274
0.0,1,4.563155
0.0,1,4.565093
0.0,1,4.566898
0.0,1,4.56871
0.0,1,4.570508
0.0,1,4.572396
0.0,1,4.57426
0.0,1,4.576193
0.0,1,4.578145
0.0,1,4.580134
0.0,1,4.581948
0.0,1,4.58376
0.0,1,4.585556
0.0,1,4.587437
0.0,1,4.58925
0.0,1,4.591054
0.0,1,4.592979
0.0,1,4.595166
0.0,1,4.597021
0.0,1,4.598848
0.0,1,4.600659
0.0,1,4.60254
0.0,1,4.604335
0.0,1,4.606149
0.0,1,4.607947
0.0,1,4.609968
0.0,1,4.611935
0.0,1,4.613768
0.0,1,4.615574
0.0,1,4.6175
0.0,1,4.619298
0.0,1,4.621123
0.0,1,4.622932
0.0,1,4.624812
0.0,1,4.626747
0.0,1,4.628641
0.0,1,4.630461
0.0,1,4.632389
0.0,1,4.634216
0.0,1,4.636013
0.0,1,4.63781
0.0,1,4.641164
0.0,1,4.643062
0.0,1,4.64498
0.0,1,4.64685
0.0,1,4.648826
0.0,1,4.650641
0.0,1,4.652438
0.0,1,4.654243
0.0,1,4.656137
0.0,1,4.657936
0.0,1,4.659868
0.0,1,4.661824
0.0,1,4.663773
0.0,1,4.665587
0.0,1,4.667405
0.0,1,4.669205
0.0,1,4.671079
0.0,1,4.672883
0.0,1,4.674674
0.0,1,4.676568
0.0,1,4.678664
0.0,1,4.680493
0.0,1,4.682297
0.0,1,4.684106
0.0,1,4.685995
0.0,1,4.687816
0.0,1,4.689609
0.0,1,4.691437
0.0,1,4.693433
0.0,1,4.695426
0.0,1,4.69724
0.0,1,4.699051
0.0,1,4.700966
0.0,1,4.702765
0.0,1,4.704563
0.0,1,4.706367
0.0,1,4.708245
0.0,1,4.710149
0.0,1,4.712037
0.0,1,4.713865
0.0,1,4.715787
0.0,1,4.717596
0.0,1,4.719388
0.0,1,4.721179
0.0,1,4.723055
0.0,1,4.724854
0.0,1,4.726767
0.0,1,4.728705
0.0,1,4.730669
0.0,1,4.732477
0.0,1,4.734295
0.0,1,4.736089
0.0,1,4.737957
0.0,1,4.739765
0.0,1,4.741569
0.0,1,4.743478
0.0,1,4.74548
0.0,1,4.747307
0.0,1,4.749108
0.0,1,4.750925
0.0,1,4.752792
0.0,1,4.75459
0.0,1,4.756419
0.0,1,4.758219
0.0,1,4.760205
0.0,1,4.762164
0.0,1,4.763993
0.0,1,4.765789
0.0,1,4.767699
0.0,1,4.769493
0.0,1,4.771297
0.0,1,4.773102
0.0,1,4.775103
0.0,1,4.777113
0.0,1,4.779079
0.0,1,4.781059
0.0,1,4.783168
0.0,1,4.785232
0.0,1,4.787282
0.0,1,4.789244
0.0,1,4.791341
0.0,1,4.793323
0.0,1,4.795311
0.0,1,4.797333
0.0,1,4.799407
0.0,1,4.80141
0.0,1,4.803388
0.0,1,4.805386
0.0,1,4.807452
0.0,1,4.809374
0.0,1,4.811314
0.0,1,4.813163
0.0,1,4.815088
0.0,1,4.816908
0.0,1,4.818721
0.0,1,4.820513
0.0,1,4.822427
0.0,1,4.824228
0.0,1,4.826166
0.0,1,4.828088
0.0,1,4.83146
0.0,1,4.833306
0.0,1,4.835134
0.0,1,4.836948
0.0,1,4.838837
0.0,1,4.840646
0.0,1,4.842503
0.0,1,4.844412
0.0,1,4.846424
0.0,1,4.848245
0.0,1,4.850046
0.0,1,4.851848
0.0,1,4.853731
0.0,1,4.855544
0.0,1,4.85735
0.0,1,4.8592
0.0,1,4.861186
0.0,1,4.863065
0.0,1,4.864878
0.0,1,4.866689
0.0,1,4.868592
0.0,1,4.870412
0.0,1,4.872234
0.0,1,4.874042
0.0,1,4.876006
0.0,1,4.877895
0.0,1,4.879749
0.0,1,4.881569
0.0,1,4.883486
0.0,1,4.885296
